CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA
00.000.208/0001-00;2019-12-31;3;BRB BCO DE BRASILIA S.A.;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.04;Despesas Tributárias;-143544.00
00.000.208/0001-00;2019-12-31;3;BRB BCO DE BRASILIA S.A.;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.04;Despesas Tributárias;-150774.00
00.000.208/0001-00;2019-12-31;3;BRB BCO DE BRASILIA S.A.;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.05;Outras Receitas Operacionais;133509.00
00.000.208/0001-00;2019-12-31;3;BRB BCO DE BRASILIA S.A.;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.05;Outras Receitas Operacionais;0.00
00.000.208/0001-00;2019-12-31;3;BRB BCO DE BRASILIA S.A.;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.06;Outras Despesas Operacionais;-291479.00
00.000.208/0001-00;2019-12-31;3;BRB BCO DE BRASILIA S.A.;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.06;Outras Despesas Operacionais;-123702.00
00.000.208/0001-00;2019-12-31;3;BRB BCO DE BRASILIA S.A.;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.07;Resultado da Equivalência Patrimonial;0.00
00.000.208/0001-00;2019-12-31;3;BRB BCO DE BRASILIA S.A.;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.07;Resultado da Equivalência Patrimonial;0.00
00.000.208/0001-00;2019-12-31;3;BRB BCO DE BRASILIA S.A.;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.05;Resultado Antes dos Tributos sobre o Lucro;568671.00
00.000.208/0001-00;2019-12-31;3;BRB BCO DE BRASILIA S.A.;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.05;Resultado Antes dos Tributos sobre o Lucro;580210.00
00.000.208/0001-00;2019-12-31;3;BRB BCO DE BRASILIA S.A.;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06;Imposto de Renda e Contribuição Social sobre o Lucro;-244460.00
00.000.208/0001-00;2019-12-31;3;BRB BCO DE BRASILIA S.A.;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06;Imposto de Renda e Contribuição Social sobre o Lucro;-163064.00
00.000.208/0001-00;2019-12-31;3;BRB BCO DE BRASILIA S.A.;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06.01;Corrente;0.00
00.000.208/0001-00;2019-12-31;3;BRB BCO DE BRASILIA S.A.;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06.01;Corrente;0.00
00.000.208/0001-00;2019-12-31;3;BRB BCO DE BRASILIA S.A.;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06.02;Diferido;0.00
00.000.208/0001-00;2019-12-31;3;BRB BCO DE BRASILIA S.A.;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06.02;Diferido;0.00
00.000.208/0001-00;2019-12-31;3;BRB BCO DE BRASILIA S.A.;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.07;Resultado Líquido das Operações Continuadas;324211.00
00.000.208/0001-00;2019-12-31;3;BRB BCO DE BRASILIA S.A.;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.07;Resultado Líquido das Operações Continuadas;417146.00
00.000.208/0001-00;2019-12-31;3;BRB BCO DE BRASILIA S.A.;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08;Resultado Líquido das Operações Descontinuadas;0.00
00.000.208/0001-00;2019-12-31;3;BRB BCO DE BRASILIA S.A.;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08;Resultado Líquido das Operações Descontinuadas;0.00
00.000.208/0001-00;2019-12-31;3;BRB BCO DE BRASILIA S.A.;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
00.000.208/0001-00;2019-12-31;3;BRB BCO DE BRASILIA S.A.;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
00.000.208/0001-00;2019-12-31;3;BRB BCO DE BRASILIA S.A.;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
00.000.208/0001-00;2019-12-31;3;BRB BCO DE BRASILIA S.A.;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
00.000.208/0001-00;2019-12-31;3;BRB BCO DE BRASILIA S.A.;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.09;Lucro/Prejuízo Consolidado do Período;324211.00
00.000.208/0001-00;2019-12-31;3;BRB BCO DE BRASILIA S.A.;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.09;Lucro/Prejuízo Consolidado do Período;417146.00
00.000.208/0001-00;2019-12-31;3;BRB BCO DE BRASILIA S.A.;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.09.01;Atribuído a Sócios da Empresa Controladora;307384.00
00.000.208/0001-00;2019-12-31;3;BRB BCO DE BRASILIA S.A.;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.09.01;Atribuído a Sócios da Empresa Controladora;385145.00
00.000.208/0001-00;2019-12-31;3;BRB BCO DE BRASILIA S.A.;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.09.02;Atribuído a Sócios Não Controladores;16827.00
00.000.208/0001-00;2019-12-31;3;BRB BCO DE BRASILIA S.A.;14206;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.09.02;Atribuído a Sócios Não Controladores;32001.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.01;Receita de Venda de Bens e/ou Serviços;25772305.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.01;Receita de Venda de Bens e/ou Serviços;27725527.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-5537063.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-6777819.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.03;Resultado Bruto;20235242.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.03;Resultado Bruto;20947708.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04;Despesas/Receitas Operacionais;-2930093.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04;Despesas/Receitas Operacionais;-12498076.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.01;Despesas com Vendas;0.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.01;Despesas com Vendas;0.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.02;Despesas Gerais e Administrativas;-4314943.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.02;Despesas Gerais e Administrativas;-13663524.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.04;Outras Receitas Operacionais;0.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.04;Outras Receitas Operacionais;24715.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.05;Outras Despesas Operacionais;0.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.05;Outras Despesas Operacionais;0.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.06;Resultado de Equivalência Patrimonial;1384850.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.06;Resultado de Equivalência Patrimonial;1140733.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;17305149.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;8449632.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06;Resultado Financeiro;-1374631.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06;Resultado Financeiro;-2081026.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06.01;Receitas Financeiras;9071819.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06.01;Receitas Financeiras;6659354.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06.02;Despesas Financeiras;-10446450.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06.02;Despesas Financeiras;-8740380.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;15930518.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;6368606.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-2483718.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;1090262.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08.01;Corrente;-3141578.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08.01;Corrente;-2664975.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08.02;Diferido;657860.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08.02;Diferido;3755237.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.09;Resultado Líquido das Operações Continuadas;13446800.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.09;Resultado Líquido das Operações Continuadas;7458868.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.10;Resultado Líquido de Operações Descontinuadas;-99223.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.10;Resultado Líquido de Operações Descontinuadas;3284975.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;18955.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;3284975.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;-118178.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.11;Lucro/Prejuízo Consolidado do Período;13347577.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.11;Lucro/Prejuízo Consolidado do Período;10743843.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;13262378.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;10697124.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.11.02;Atribuído a Sócios Não Controladores;85199.00
00.001.180/0001-26;2019-12-31;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.11.02;Atribuído a Sócios Não Controladores;46719.00
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;14451;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.01;Receita de Venda de Bens e/ou Serviços;2590210.00
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;14451;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.01;Receita de Venda de Bens e/ou Serviços;2749738.00
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;14451;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-2209898.00
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;14451;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-2257935.00
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;14451;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.03;Resultado Bruto;380312.00
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;14451;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.03;Resultado Bruto;491803.00
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;14451;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04;Despesas/Receitas Operacionais;-143956.00
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;14451;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04;Despesas/Receitas Operacionais;-238528.00
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;14451;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.01;Despesas com Vendas;-137758.00
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;14451;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.01;Despesas com Vendas;-119021.00
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;14451;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.02;Despesas Gerais e Administrativas;-169470.00
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;14451;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.02;Despesas Gerais e Administrativas;-160644.00
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;14451;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;14451;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;14451;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.04;Outras Receitas Operacionais;165309.00
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;14451;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.04;Outras Receitas Operacionais;47192.00
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;14451;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.05;Outras Despesas Operacionais;-33710.00
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;14451;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.05;Outras Despesas Operacionais;-35019.00
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;14451;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.06;Resultado de Equivalência Patrimonial;31673.00
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;14451;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.06;Resultado de Equivalência Patrimonial;28964.00
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;14451;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;236356.00
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;14451;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;253275.00
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;14451;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06;Resultado Financeiro;-113051.00
00.070.698/0001-11;2019-12-31;1;CIA ENERGETICA DE BRASILIA;14451;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06;Resultado Financeiro;-47366.00
